filepath,relative_path,dataset,group_id,duration_seconds,approx_L5_relative_energy,approx_L5_shannon_entropy,approx_L5_mean,approx_L5_std,approx_L5_median,approx_L5_p10,approx_L5_p90,detail_L5_relative_energy,detail_L5_shannon_entropy,detail_L5_mean,detail_L5_std,detail_L5_median,detail_L5_p10,detail_L5_p90,detail_L4_relative_energy,detail_L4_shannon_entropy,detail_L4_mean,detail_L4_std,detail_L4_median,detail_L4_p10,detail_L4_p90,detail_L3_relative_energy,detail_L3_shannon_entropy,detail_L3_mean,detail_L3_std,detail_L3_median,detail_L3_p10,detail_L3_p90,detail_L2_relative_energy,detail_L2_shannon_entropy,detail_L2_mean,detail_L2_std,detail_L2_median,detail_L2_p10,detail_L2_p90,detail_L1_relative_energy,detail_L1_shannon_entropy,detail_L1_mean,detail_L1_std,detail_L1_median,detail_L1_p10,detail_L1_p90
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\silence002.wav,Multiclass_Drone_Audio\unknown\silence002.wav,al_emadi,silence002,1.1145625,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\bebop_1\mixed_49-bebop_000_.wav,Multiclass_Drone_Audio\bebop_1\mixed_49-bebop_000_.wav,al_emadi,mixed_49-bebop_000,1.024,0.34982463920811985,6.791438102722168,-0.007051264362019504,0.1907346595703854,-0.004891237244009972,-0.17796608805656433,0.1586173400282861,0.03343151012459647,7.586350440979004,0.0016743757187214214,0.05897990238207134,0.0006378954130923375,-0.07149275168776512,0.06753494590520859,0.20040668617695112,6.418196201324463,-0.0005075113156940387,0.10354935415252323,-0.0002847238501999527,-0.04907477647066116,0.05043349415063858,0.24878223318168388,8.474542617797852,-0.0008655445989729288,0.08214550271457043,-0.0006213946035131812,-0.06470298618078231,0.06565058529376984,0.10709081424950287,10.883399963378906,-0.0001470135455255894,0.03824549949531071,9.512417454971e-05,-0.04911350682377815,0.048013050854206096,0.06046411705914584,11.917491912841797,9.381531013165973e-05,0.020355245552204373,0.00037795242678839713,-0.02601617481559515,0.02584986574947834
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\1-22694-A-200.wav,Multiclass_Drone_Audio\unknown\1-22694-A-200.wav,al_emadi,1-22694-A-200,1.0216875,0.030064151012119688,7.747069358825684,0.000521989762725776,0.007432436616846848,0.00045239843893796206,-0.008165894076228142,0.009422989562153816,0.30728337374057646,3.918447494506836,1.8377253183042094e-05,0.023820153164249222,0.0002349272181163542,-0.009567889664322139,0.00879020532593131,0.25855179657838007,6.491538047790527,0.0005602017622759559,0.015645203536819866,1.2257286471140105e-05,-0.007391713559627533,0.00871966602280736,0.28776722307977626,7.33245849609375,1.6642094261736696e-05,0.011757399678185272,1.4790005025133723e-05,-0.00587672065012157,0.005476567661389708,0.08360462457312316,8.411903381347656,-6.541603466122635e-05,0.004495937544163587,-3.737851693585981e-05,-0.002542569115757942,0.002394349779933692,0.032728831016024376,9.048698425292969,2.3707662261206946e-05,0.0019925623352679985,-4.152340807195287e-06,-0.001036829047370702,0.0011184229515492918
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\1-18527-A-443.wav,Multiclass_Drone_Audio\unknown\1-18527-A-443.wav,al_emadi,1-18527-A-443,1.0216875,0.9441162656095013,8.476434707641602,-0.015827209130246007,0.5425087853337652,0.06643370166420937,-0.7366300106048584,0.6652780473232269,0.013217004609629957,7.883779525756836,-0.004067988372173616,0.06408732211366347,-0.001718278625048697,-0.08137920945882797,0.07529346570372583,0.019428931481928886,8.936119079589844,0.0003552668350973106,0.05578339220995452,-0.0006709242006763816,-0.0701207622885704,0.07412596866488456,0.017384200928945867,9.888195037841797,-0.0007455889495350909,0.03755661543733696,-0.0006003915332257748,-0.04840126261115074,0.04701655730605124,0.005041387234396189,10.86883544921875,0.0004298816988642358,0.014346131977811965,0.0005747808609157801,-0.01771455742418766,0.01845043171197177,0.0008122101355977222,11.754688262939453,6.630777011387794e-06,0.0040805116099307485,-1.0692251635191496e-05,-0.0049530990421772,0.005101120984181762
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\4-186935-A-442.wav,Multiclass_Drone_Audio\unknown\4-186935-A-442.wav,al_emadi,4-186935-A-442,0.97525,0.30026670705221153,8.11532974243164,-0.06820520986780271,0.28896157151490154,-0.09412156045436859,-0.4444993317127227,0.3037044286727907,0.05094930869855465,7.948175430297852,-0.002345114760213866,0.1222780954636273,-0.005982551723718643,-0.1658998727798462,0.14489607214927674,0.10604240819362017,8.902442932128906,-0.006796510405120479,0.12631098604680194,-0.008314184844493866,-0.17226026207208633,0.14989120066165923,0.3741075871969166,9.586845397949219,-0.0036563397670268593,0.16919063186052496,-0.001915775123052299,-0.20763783454895018,0.19793736636638645,0.1544403698289305,10.607025146484375,0.00051639228104505,0.0771578095546493,0.0007423098722938448,-0.09300020411610603,0.09440229758620262,0.014193619029766479,11.662766456604004,-4.893934616470378e-06,0.01656979948726688,-0.00010312340600648895,-0.02044278383255005,0.01993868686258793
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\3-149465-A-223.wav,Multiclass_Drone_Audio\unknown\3-149465-A-223.wav,al_emadi,3-149465-A-223,1.0216875,0.014582616673136277,6.241105556488037,0.0018605365481176893,0.05548471879753924,-0.0017285056528635323,-0.04004191681742668,0.04379958584904672,0.07259253611082803,7.057583332061768,0.005600745080192647,0.12373747534283507,0.00632619415409863,-0.12489177286624908,0.13787368685007095,0.3654789075197927,8.215846061706543,0.009398192201947044,0.1989102330273194,0.011345671489834785,-0.20992375016212464,0.207413923740387,0.4813559035233364,9.194685935974121,0.0004486330043138836,0.16268483324990132,-0.0016249876352958381,-0.17204642593860625,0.1816458225250244,0.059382547931419546,9.820476531982422,0.00034504552220746557,0.04054051942780589,-9.757351290318184e-05,-0.04211572036147117,0.04183248877525329,0.006607488241487067,10.103907585144043,-2.6005643908709375e-05,0.009578963094951006,7.713373634032905e-05,-0.008592410199344157,0.00853826655074954
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\membo_1\Membo_2_016-membo_000_.wav,Multiclass_Drone_Audio\membo_1\Membo_2_016-membo_000_.wav,al_emadi,Membo_2_016-membo_000,1.024,0.8802202037113536,7.407474517822266,0.030716814688639717,0.286694848391928,0.026705664582550526,-0.28688594698905945,0.3232744067907334,0.0015974924676281999,7.3400068283081055,8.603665961109746e-05,0.012283197871499627,0.00010037203537649475,-0.01315672267228365,0.014161439146846533,0.011005630206855644,9.011472702026367,-0.00041899884552663565,0.02310650756605698,-0.00031470152316614985,-0.02886665239930153,0.02963881939649582,0.03129018449012075,9.91341495513916,-0.00021829390934066396,0.02774537134286462,-0.0006250086007639766,-0.03430725336074829,0.03487037420272827,0.039791172606957775,10.784086227416992,0.0002470185956007369,0.022201157729843938,-0.00013503272202797234,-0.02613871842622757,0.027616225555539133,0.03609531651708408,11.867856979370117,7.895714356659209e-06,0.014978185118898037,-2.546209088905016e-05,-0.018838745541870594,0.018844276666641235
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\1-54084-A-421.wav,Multiclass_Drone_Audio\unknown\1-54084-A-421.wav,al_emadi,1-54084-A-421,1.0216875,0.002027170480051493,4.8063249588012695,-0.002435142501725442,0.012434861532341029,-0.00010404615386505611,-0.002319513843394816,0.0019271752913482489,0.10822228947552799,8.020929336547852,-0.0032889968703165963,0.09252345575248683,-0.003283362602815032,-0.120032200217247,0.10528790056705475,0.8058049829973433,9.091714859008789,0.000149322114191624,0.1810060252648354,-0.0005325609172359691,-0.22964556217193605,0.22806442379951483,0.07787341215059933,9.979127883911133,-0.00013393426796264236,0.04005675488476244,-0.0006958025915082544,-0.050496040657162664,0.05166373811662197,0.006006890590875662,10.893026351928711,-1.8692907675553856e-05,0.00789345769632189,8.078739119810052e-05,-0.010084692761301995,0.009993564058095218,6.525430560227186e-05,11.908758163452148,5.764534992147335e-08,0.0005827395793794219,-2.7561100068851374e-06,-0.000729927868815139,0.0007344644865952433
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\5-243773-A-442.wav,Multiclass_Drone_Audio\unknown\5-243773-A-442.wav,al_emadi,5-243773-A-442,0.97525,0.24919903250179423,8.013195037841797,9.257129757457133e-05,0.09238871907460061,0.0033358822111040354,-0.11281225681304932,0.11469630151987077,0.14269341906180716,7.894397735595703,-0.0015953223821164552,0.06989318983485304,-0.0011633820831775665,-0.08755073696374893,0.08532512485980988,0.3291535592251682,8.829326629638672,-0.0002038821994193166,0.07612257310302638,0.0007840697071515024,-0.09614742323756217,0.09511051326990128,0.17302798954675272,9.515518188476562,-1.7535530697628767e-05,0.03931191490343531,0.00012432056246325374,-0.04475078582763672,0.047358154505491315,0.09143954781928194,9.841886520385742,-0.00011602724025912866,0.02027942959435789,0.00021101359743624926,-0.019247329607605935,0.018814899213612082,0.01448645184519576,11.211719512939453,-1.674777107196245e-05,0.005717899274688825,-3.1327002943726256e-05,-0.006210071500390768,0.0061013950034976006
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\membo_1\Membo_0_015-membo_002_.wav,Multiclass_Drone_Audio\membo_1\Membo_0_015-membo_002_.wav,al_emadi,Membo_0_015-membo_002,1.024,0.5438072045582153,8.43386459350586,0.004435867627391956,0.11447451466165642,-0.005039593670517206,-0.14452157467603682,0.16056960672140125,0.004429407004726245,8.025617599487305,-0.00016570753637602643,0.01033782463951168,-0.0002959602861665189,-0.013668687269091605,0.012940609455108642,0.0830897434651925,8.972436904907227,2.0540590635828718e-05,0.032098245383675894,0.0002732989960350096,-0.04144854471087456,0.04042615368962288,0.08410868659739675,9.926373481750488,-0.0002170943442061472,0.02299378422030658,-0.00016421684995293617,-0.028932076692581177,0.029372982680797573,0.11087050400314397,10.802825927734375,5.2221960859191434e-05,0.018733758316808475,0.0004226339515298605,-0.02362510338425636,0.022745669260621073,0.17369445437132527,11.682555198669434,1.804409289005338e-05,0.01660871299984454,-2.4587810912635177e-05,-0.019944974221289158,0.019647616893053055
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\1-50688-A-174.wav,Multiclass_Drone_Audio\unknown\1-50688-A-174.wav,al_emadi,1-50688-A-174,0.95975,0.03938281492012346,7.7939934730529785,7.208154222318951e-06,0.000554212975843895,-1.8084434486809187e-05,-0.0006660623243078589,0.0006818179972469808,0.02098585445476675,7.137289047241211,-3.6994289831110384e-05,0.00040290282509716687,-1.73200351127889e-05,-0.00048095337697304783,0.0004338704166002572,0.059745831950919245,5.857524394989014,3.985588523634057e-06,0.0004895138188442077,-7.429988045259961e-06,-0.00024015626695472747,0.00024262142687803134,0.26432891912228046,4.322911739349365,-1.2383170304465444e-05,0.0007332064668330785,-3.9529793127712765e-07,-0.000129919481696561,0.00012847069738199937,0.33751809145843475,6.660428524017334,-1.1655890666981038e-05,0.0005879407260042703,-1.7213636169799429e-06,-0.0001439513827790506,0.00012987877271370958,0.2780384880934753,7.4633026123046875,2.99917109616613e-07,0.00037809129295914235,-5.412652512859495e-07,-0.00013055296876700594,0.0001287408333155327
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\bebop_1\mixed_42-bebop_001_.wav,Multiclass_Drone_Audio\bebop_1\mixed_42-bebop_001_.wav,al_emadi,mixed_42-bebop_001,1.024,0.5765321053146294,7.429047107696533,-0.0021011753707743655,0.198982656345823,-0.0007019930926617235,-0.20854391008615492,0.23578243404626847,0.036751960912749,7.835056304931641,-0.0007656965590690056,0.0502362820614113,-0.0013360737939365208,-0.061736726015806195,0.06178752705454828,0.026328226648546317,8.907743453979492,-0.00038902695693289604,0.03047885355321104,-0.0003579066542442888,-0.040737248957157135,0.03862232714891434,0.08452496984496181,9.953500747680664,6.189234870752304e-05,0.038888114248599295,-0.00015951502427924424,-0.047999334335327146,0.04981128424406052,0.17003334219967506,10.975640296936035,0.0009527044559105003,0.039126632525132335,0.0005580043653026223,-0.048047729581594464,0.050776106864213945,0.10582939507943843,11.940412521362305,-2.5110232483135474e-05,0.02187064997265615,1.8984375856234692e-05,-0.027840223163366318,0.02788820769637823
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\membo_1\mixed_membo_66-membo_001_.wav,Multiclass_Drone_Audio\membo_1\mixed_membo_66-membo_001_.wav,al_emadi,mixed_membo_66-membo_001,1.024,0.23314090009023455,7.399678707122803,0.008234791946779296,0.17052938820509364,0.0030125341145321727,-0.18023768067359922,0.24157061427831653,0.11386179592830388,8.164005279541016,-0.00560561258400951,0.11918042811203587,-0.008071893826127052,-0.17405868023633955,0.1482507705688477,0.22214075683992673,9.237428665161133,-0.0019372432966697536,0.11943958901470399,-0.0042103854939341545,-0.15799656510353088,0.15650059282779694,0.04023589812596362,9.96068000793457,0.0006869079579240395,0.036192756903759775,-0.00042781076626852155,-0.044982668012380586,0.046866787970066055,0.07290615717679169,10.966412544250488,3.143699174020272e-05,0.03457674678918347,-0.0006593817379325628,-0.043784988671541215,0.04525013267993927,0.31771449183877953,12.257555961608887,0.0001438353684631245,0.051126219733583986,0.00013851612311555073,-0.06704283133149147,0.06727313622832298
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\4-99193-A-43.wav,Multiclass_Drone_Audio\unknown\4-99193-A-43.wav,al_emadi,4-99193-A-43,1.0216875,0.00760822326475063,5.922658920288086,-0.0029637947292642697,0.044677370966295316,0.0013580267550423741,-0.03564672954380512,0.03714141733944416,0.04426128009134423,7.5935211181640625,-0.0003858860428479663,0.10799625297291494,-0.0029755772557109594,-0.11896238699555396,0.12794588208198548,0.06312644168528783,8.487247467041016,-0.003987970800465116,0.09232319624193466,-0.001603642012923956,-0.11403196975588799,0.10262164697051056,0.6551844653491583,8.581670761108398,0.000271733232933053,0.2119321181552299,-0.00030711029830854386,-0.21019090116024017,0.20027271807193756,0.22885511955285157,9.735111236572266,-0.00013788762428717805,0.08886999772788402,5.88997827435378e-05,-0.08952564597129821,0.09004629477858547,0.0009644700566074017,10.635982513427734,-2.7881636265097248e-06,0.0040864478637154915,4.928089538225322e-06,-0.003781027905642986,0.0038328433642163874
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\bebop_1\B_S2_D1_073-bebop_003_.wav,Multiclass_Drone_Audio\bebop_1\B_S2_D1_073-bebop_003_.wav,al_emadi,B_S2_D1_073-bebop_003,1.024,0.48754694183491737,7.62042236328125,-0.003120780071347124,0.2929714330799506,-0.00995495030656457,-0.3353939771652222,0.33999100625514994,0.05197015593000722,7.998830318450928,-0.0003372678864437788,0.09565683490622649,0.0014355979510582983,-0.12608623653650283,0.11437489092350007,0.04023861975602245,8.858537673950195,0.0016485341427092649,0.06031100839867722,0.002282864646986127,-0.07167753577232361,0.07740453630685806,0.0966719051828159,9.969489097595215,0.0008975289229236097,0.06658089370409127,0.0009407004690729082,-0.08470257967710494,0.08990157097578047,0.1892478526125247,10.957122802734375,-0.0004318256385197981,0.0661080536745384,-0.0021142992191016674,-0.08371268361806869,0.08471696376800537,0.1343245246837124,11.9365873336792,-1.0175652738133474e-05,0.03945031625234354,9.615980525268242e-05,-0.049449725076556206,0.05063531547784805
