filepath,relative_path,dataset,group_id,duration_seconds,approx_L5_relative_energy,approx_L5_shannon_entropy,approx_L5_mean,approx_L5_std,approx_L5_median,approx_L5_p10,approx_L5_p90,detail_L5_relative_energy,detail_L5_shannon_entropy,detail_L5_mean,detail_L5_std,detail_L5_median,detail_L5_p10,detail_L5_p90,detail_L4_relative_energy,detail_L4_shannon_entropy,detail_L4_mean,detail_L4_std,detail_L4_median,detail_L4_p10,detail_L4_p90,detail_L3_relative_energy,detail_L3_shannon_entropy,detail_L3_mean,detail_L3_std,detail_L3_median,detail_L3_p10,detail_L3_p90,detail_L2_relative_energy,detail_L2_shannon_entropy,detail_L2_mean,detail_L2_std,detail_L2_median,detail_L2_p10,detail_L2_p90,detail_L1_relative_energy,detail_L1_shannon_entropy,detail_L1_mean,detail_L1_std,detail_L1_median,detail_L1_p10,detail_L1_p90
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\1-97793-A-314.wav,Multiclass_Drone_Audio\unknown\1-97793-A-314.wav,al_emadi,1-97793-A-314,0.95975,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\4-171706-A-231.wav,Multiclass_Drone_Audio\unknown\4-171706-A-231.wav,al_emadi,4-171706-A-231,1.0216875,0.025762096229430768,7.944789409637451,-0.0010633840796680008,0.15148469175128376,0.003117969725281,-0.19060882329940795,0.20328582823276536,0.022617139301051133,7.58526086807251,-0.0031860224027600954,0.14190517681453388,-0.004158863332122564,-0.17025331258773804,0.16878283917903913,0.14473631269659137,8.356136322021484,-0.00729622213056518,0.2545352640926903,-0.0080549456179142,-0.3067458063364029,0.27471229434013394,0.33864317250661674,9.360800743103027,0.01055265959677837,0.27568706455063136,0.0023279443848878145,-0.30744607448577876,0.32867118120193484,0.3298717888203681,9.854469299316406,0.0014148286161835201,0.19267580239018633,-0.00015197590255411342,-0.19137026965618134,0.19681851267814637,0.1383694904459419,10.751632690429688,0.0003734040803730562,0.08827818930470085,3.3452233765274286e-05,-0.08530658036470413,0.08945326209068312
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\2-77347-A-461.wav,Multiclass_Drone_Audio\unknown\2-77347-A-461.wav,al_emadi,2-77347-A-461,1.0216875,0.1678940338805979,6.993021011352539,0.009512446924316294,0.14787880383489507,-0.000843394547700882,-0.1501031517982483,0.15366810262203218,0.12411815468015834,8.10472297668457,0.0035005525642050326,0.12736163658959748,0.004649869166314602,-0.16771015524864197,0.1712067633867264,0.34377311073461214,9.011398315429688,-0.000609480851341867,0.1503716846634551,0.006492465268820524,-0.1904741495847702,0.19764799475669864,0.3105970411839772,9.869214057922363,-5.610743718361096e-05,0.10124132830692045,-0.001315148314461112,-0.1264348417520523,0.131921324133873,0.051753983048836195,10.401994705200195,-5.7475983026883095e-05,0.02924377728103929,-0.00018106651259586215,-0.03267686255276203,0.03273809626698494,0.0018636764718182443,11.290143013000488,-1.95826760040531e-06,0.003925711945639442,-3.966255462728441e-06,-0.004184373281896114,0.004300807043910027
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\1-72195-B-371.wav,Multiclass_Drone_Audio\unknown\1-72195-B-371.wav,al_emadi,1-72195-B-371,1.0216875,0.0001245150980608866,6.638294219970703,-0.010178668468938008,0.01807635560021887,-0.0020485699642449617,-0.03392286524176598,0.001409764075651765,1.1427054989736078e-05,6.521071910858154,-0.0001706702322026561,0.006282201559236268,3.3013529900927097e-05,-0.006780946161597967,0.0060933425091207125,8.058666439154093e-06,7.425223350524902,-0.00012205720526933038,0.0037407107947539805,-1.5103021723916754e-05,-0.003853334137238562,0.0036292612785473496,0.013729992064349467,8.87981128692627,-0.0024701737375454353,0.10939655706800624,-1.1679829185595736e-05,-0.1328681915998459,0.11610872894525538,0.4554142190919795,9.703582763671875,-0.0023737687194363764,0.4459431516666509,-2.565034606050176e-06,-0.4840370208024978,0.43929033875465406,0.5307117880241813,10.73886489868164,-2.7064655800838517e-05,0.3405513016069899,1.0305586783943e-06,-0.36634091138839714,0.3771297991275795
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\1-51805-H-332.wav,Multiclass_Drone_Audio\unknown\1-51805-H-332.wav,al_emadi,1-51805-H-332,0.97525,0.9917088906372346,7.552679061889648,0.0011843653415920786,0.027020970368191854,-0.0018747220747172832,-0.027480198815464974,0.03395686522126198,0.006029474651189076,5.751738548278809,4.354210165990889e-05,0.0021084960672736793,1.495191281719599e-05,-0.0014656990533694625,0.0016148146591149271,0.0008259296606167633,8.348542213439941,-5.935658488400411e-06,0.0005538615369261327,-3.820940037257969e-06,-0.0006337374215945601,0.0006135675357654691,0.0005266471899810067,9.449512481689453,-3.4075442645440557e-06,0.0003132123465776853,2.011462129303254e-06,-0.0003786154993576929,0.0003500572347547859,0.0005002655660042761,10.06032657623291,1.9063008248295484e-06,0.00021602618766886723,-2.364934289289522e-06,-0.00022307928156806156,0.00022946485842112452,0.00040879229497428843,11.112308502197266,1.1367019341069967e-06,0.00013814632540221772,3.908426151610911e-07,-0.00014840058574918657,0.00014982993307057773
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\3-126113-A-262.wav,Multiclass_Drone_Audio\unknown\3-126113-A-262.wav,al_emadi,3-126113-A-262,0.97525,0.0669036599058354,6.596012115478516,0.0048559027828129105,0.07384704051221336,0.0018639194313436747,-0.06040218286216258,0.07408483549952508,0.23144410837632073,6.226036071777344,0.0004480983901708594,0.1376467046817179,-0.0052342950366437435,-0.10698303207755089,0.12920289039611815,0.591074169775655,7.331514358520508,0.0016289986062426572,0.15608866252566786,-0.0007533838506788015,-0.12317643314599991,0.1369735300540924,0.09329488795579279,8.379359245300293,-0.0001338029682476398,0.043918854420203976,8.697759039932862e-05,-0.03707784786820412,0.036771541461348534,0.01608432774154394,8.987878799438477,-9.169808817527918e-06,0.012904576517257266,4.3241248931735754e-05,-0.010058388113975525,0.010138020850718021,0.0011988462448522033,10.008679389953613,2.4903045124095784e-07,0.002492320155931367,1.0338728316128254e-05,-0.0019027510657906527,0.001913825492374599
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\2-28314-A-123.wav,Multiclass_Drone_Audio\unknown\2-28314-A-123.wav,al_emadi,2-28314-A-123,1.0216875,0.816837676867979,7.860721588134766,-1.0811841309906436e-05,0.05331481434971208,0.0008450709283351898,-0.06496064364910126,0.06664872020483022,0.08092246752551951,7.70659065246582,0.0007617403550726061,0.016763576323840568,0.000514232786372304,-0.020092762261629104,0.01996065601706505,0.04079974169880248,8.47424602508545,0.0001325731872922406,0.00844897439662633,-5.8100726164411753e-05,-0.009694917872548104,0.009296823851764212,0.02028267129239652,9.417922973632812,2.3758588115588783e-05,0.004219976109064286,1.2402277207002044e-05,-0.004728326853364706,0.004932915791869164,0.01451391859557725,9.414457321166992,-1.0549604774972931e-05,0.002526073833619743,3.311610453238245e-05,-0.0025502914329990746,0.0025752407731488352,0.02664352401972515,9.006677627563477,2.1937689325735337e-05,0.0024210641696593258,4.633926437236369e-06,-0.001893135905265808,0.0019579205196350816
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\3-164595-A-154.wav,Multiclass_Drone_Audio\unknown\3-164595-A-154.wav,al_emadi,3-164595-A-154,0.95975,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\2-128465-B-432.wav,Multiclass_Drone_Audio\unknown\2-128465-B-432.wav,al_emadi,2-128465-B-432,0.97525,0.15699076439217208,7.973842620849609,0.005111759928194617,0.21311528631000812,-0.011309920344501734,-0.2538811773061752,0.2791194289922714,0.10262092069172933,7.826894760131836,-0.00554737047460081,0.1722643226692349,0.004155628150328994,-0.22662882804870604,0.22516462355852124,0.15169644707375804,8.867080688476562,-0.004097822867583096,0.14864632240940656,0.0025456054136157036,-0.19578954577445984,0.18024243414402008,0.1247370813773304,9.911684036254883,-0.0008085881717751138,0.09549128080636127,-0.0007533470925409347,-0.1260315179824829,0.1188257746398449,0.41270748597705936,10.583077430725098,-0.00029681116972889117,0.1229191984800826,-0.00018277723575010896,-0.15122491121292114,0.14706624299287796,0.051247300487950835,11.637353897094727,-2.468121157322809e-05,0.030641839660745674,0.00024922878947108984,-0.03825211897492409,0.03763845786452294
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\2-91912-A-333.wav,Multiclass_Drone_Audio\unknown\2-91912-A-333.wav,al_emadi,2-91912-A-333,1.0216875,0.04725808181622663,7.727321147918701,0.00016636668973083553,0.027268441745173816,0.0009034204995259643,-0.030821897834539414,0.034934731572866445,0.09705261060508955,6.37161922454834,-0.0013034189084835928,0.039056405239776625,-0.0003513167321216315,-0.03477705344557762,0.03213628083467484,0.19310455208249003,6.367611885070801,-0.0004370719485319597,0.03908842735294109,-0.00013523736561182886,-0.023606800474226475,0.02234576977789404,0.276686728334444,5.736573696136475,-0.0008246505536457403,0.033133273400594646,-5.6777571444399655e-05,-0.014077891409397124,0.012108490988612178,0.2889016149883254,5.726991653442383,3.040554055701361e-05,0.023965277522561307,2.6436173357069492e-06,-0.0052671262063086035,0.005163252586498858,0.09699641217342438,5.304969787597656,-2.4307339962941584e-06,0.009823278875208863,-4.696596988651436e-06,-0.0016835297457873822,0.0017783741233870388
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\5-260434-A-394.wav,Multiclass_Drone_Audio\unknown\5-260434-A-394.wav,al_emadi,5-260434-A-394,0.95975,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\1-19872-A-364.wav,Multiclass_Drone_Audio\unknown\1-19872-A-364.wav,al_emadi,1-19872-A-364,0.95975,0.3317057034093135,7.529372215270996,-0.020057933011241716,0.2725330676192605,-0.0007274029776453972,-0.32814455032348633,0.2915128469467163,0.17940666633579586,8.073837280273438,0.0015503947161724446,0.200965791851847,-0.007518585072830319,-0.2700817286968231,0.27424195408821106,0.09316834210550676,8.869352340698242,-0.0014993517585669973,0.10271485870796473,-0.0048705467488616705,-0.12856395542621613,0.1325232833623886,0.18144547908691577,9.89138412475586,-0.0002604318541389975,0.10155240280479128,-0.0019887713715434074,-0.1292518138885498,0.13164428472518924,0.14043907882843906,10.821133613586426,0.0009408655550487784,0.06321761580656239,0.00032596458913758397,-0.07834363207221032,0.08178839981555945,0.07383473023402905,11.810911178588867,3.950492072494528e-05,0.032430604066242257,0.00014625058975070715,-0.041226305067539215,0.04097190871834755
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\5-156026-C-41.wav,Multiclass_Drone_Audio\unknown\5-156026-C-41.wav,al_emadi,5-156026-C-41,1.0216875,0.8273711087587889,7.960375785827637,0.00013910293077187147,0.015636290444448933,0.00028168782591819763,-0.020270614326000212,0.02113417051732541,0.04577471185635896,7.951710224151611,0.0002630026609874065,0.0036686000892947428,0.0003622539807111025,-0.004456622619181871,0.00486162705346942,0.03118784325324044,8.915303230285645,0.00021557451097033463,0.002142170811796172,0.0001829088432714343,-0.0024283798644319176,0.0029528322629630566,0.0747386791125873,9.932868003845215,7.604037639640091e-06,0.0023607253393773822,2.214615960838273e-06,-0.003027942311018705,0.0030264738947153092,0.019129609555588713,10.952020645141602,8.323561994992186e-06,0.0008451040342030892,-1.661266196606448e-06,-0.001085459114983678,0.0010942635592073205,0.0017980474634356903,11.942550659179688,-1.3650067226759898e-07,0.00018329451299690767,1.3388562365435064e-06,-0.00023594532976858317,0.00023373149451799693
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\4-177243-A-320.wav,Multiclass_Drone_Audio\unknown\4-177243-A-320.wav,al_emadi,4-177243-A-320,1.0216875,0.3457516717131184,6.594992160797119,0.00048230546500856495,0.01947312758306439,3.1115752790356055e-05,-0.017179181426763532,0.01837196238338948,0.07422068297323148,5.942352771759033,-0.00014353197983761517,0.009023899930512455,-6.333302007988095e-05,-0.006342607364058494,0.005945788230746987,0.07531636560585546,6.6935882568359375,0.0005318421696016931,0.006425360352263876,8.426027852692641e-05,-0.0035335687221959232,0.004568552225828172,0.26044585105293944,6.430270671844482,3.788705835607654e-05,0.008492106178718812,1.0988984286086634e-05,-0.004464898537844419,0.004856754001230002,0.1853790038346397,7.998112678527832,2.3895180936906294e-05,0.005069786135580193,2.34283754707576e-06,-0.002799980854615569,0.002892502443864943,0.05888642482021554,8.265503883361816,-6.060001508277943e-06,0.0020213461206620748,1.7854315501608653e-06,-0.000978518556803465,0.0009550391230732203
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\3-143933-A-383.wav,Multiclass_Drone_Audio\unknown\3-143933-A-383.wav,al_emadi,3-143933-A-383,1.0216875,0.4795303457352493,7.861062526702881,-0.0013307502331812028,0.02839942680541887,-0.001220777165144682,-0.03408530876040459,0.03293848782777786,0.019890254538410326,7.922670364379883,6.534847480648448e-05,0.005789889956443563,-8.244921627920121e-05,-0.007573026325553655,0.007611532695591452,0.02703801125360395,5.990267276763916,-0.00012589757061602544,0.00478590018705357,-1.80004644789733e-05,-0.0028187728486955164,0.002574707590974868,0.05701944527534339,5.889032363891602,-2.3438946872454252e-05,0.004924460261150952,2.434534690110013e-05,-0.0011297817109152675,0.0010939106112346053,0.30053005847842423,6.281299114227295,-0.000279341212304481,0.00799529148295642,-2.3030653210298624e-05,-0.0006532408122438937,0.0006156322255264969,0.11599188471896885,7.01202392578125,5.820445031020535e-06,0.0035159223183107964,-1.5556906873825938e-08,-0.0004328921088017523,0.000429858546704054
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\4-161099-B-471.wav,Multiclass_Drone_Audio\unknown\4-161099-B-471.wav,al_emadi,4-161099-B-471,1.0216875,0.06679263767224525,7.883796691894531,-0.004312626010516741,0.15872112946198147,-0.0046651363372802734,-0.19190001785755156,0.19663821458816538,0.35853612865844664,7.605709075927734,-0.051198204827307574,0.36429221444175874,-0.04640640690922737,-0.509775698184967,0.366578072309494,0.3376222268455691,8.673707962036133,-0.008056792616413849,0.25303166671516075,-0.0023890140000730753,-0.3277570366859436,0.3000334709882737,0.18221168046851888,9.478410720825195,-0.0008835604805178874,0.1317295906512619,-0.0008212651591747999,-0.14989843666553498,0.1475498825311661,0.05003173444730732,10.464326858520508,-1.1839370550235569e-05,0.048846217868361526,-2.564997339504771e-05,-0.05629226565361023,0.05624013915657997,0.004805591907912839,11.412230491638184,3.1658395915500064e-06,0.01070908604594807,-4.1171006159856915e-05,-0.01228358130902052,0.01228829864412548
