filepath,relative_path,dataset,group_id,duration_seconds,approx_L4_relative_energy,approx_L4_shannon_entropy,approx_L4_mean,approx_L4_std,approx_L4_median,approx_L4_p10,approx_L4_p90,detail_L4_relative_energy,detail_L4_shannon_entropy,detail_L4_mean,detail_L4_std,detail_L4_median,detail_L4_p10,detail_L4_p90,detail_L3_relative_energy,detail_L3_shannon_entropy,detail_L3_mean,detail_L3_std,detail_L3_median,detail_L3_p10,detail_L3_p90,detail_L2_relative_energy,detail_L2_shannon_entropy,detail_L2_mean,detail_L2_std,detail_L2_median,detail_L2_p10,detail_L2_p90,detail_L1_relative_energy,detail_L1_shannon_entropy,detail_L1_mean,detail_L1_std,detail_L1_median,detail_L1_p10,detail_L1_p90
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\1-97793-A-314.wav,Multiclass_Drone_Audio\unknown\1-97793-A-314.wav,al_emadi,1-97793-A-314,0.95975,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\4-171706-A-231.wav,Multiclass_Drone_Audio\unknown\4-171706-A-231.wav,al_emadi,4-171706-A-231,1.0216875,0.04791366147635854,8.749457359313965,-0.0008482162815524113,0.14647170570692042,-0.0004317000275477767,-0.17096847295761108,0.17824421972036367,0.14480712396342896,8.356136322021484,-0.00729622213056518,0.2545352640926903,-0.0080549456179142,-0.3067458063364029,0.27471229434013394,0.3388088513995242,9.360800743103027,0.01055265959677837,0.27568706455063136,0.0023279443848878145,-0.30744607448577876,0.32867118120193484,0.33003317637284296,9.854469299316406,0.0014148286161835201,0.19267580239018633,-0.00015197590255411342,-0.19137026965618134,0.19681851267814637,0.1384371867878453,10.751632690429688,0.0003734040803730562,0.08827818930470085,3.3452233765274286e-05,-0.08530658036470413,0.08945326209068312
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\2-77347-A-461.wav,Multiclass_Drone_Audio\unknown\2-77347-A-461.wav,al_emadi,2-77347-A-461,1.0216875,0.26994359095159653,8.759631156921387,0.0035056301722382758,0.1311746231204438,-0.00024433434009552,-0.16069776117801665,0.16810254454612736,0.35448881844464847,9.011398315429688,-0.000609480851341867,0.1503716846634551,0.006492465268820524,-0.1904741495847702,0.19764799475669864,0.3202786218690325,9.869214057922363,-5.610743718361096e-05,0.10124132830692045,-0.001315148314461112,-0.1264348417520523,0.131921324133873,0.05336719984172734,10.401994705200195,-5.7475983026883095e-05,0.02924377728103929,-0.00018106651259586215,-0.03267686255276203,0.03273809626698494,0.001921768892995109,11.290143013000488,-1.95826760040531e-06,0.003925711945639442,-3.966255462728441e-06,-0.004184373281896114,0.004300807043910027
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\1-72195-B-371.wav,Multiclass_Drone_Audio\unknown\1-72195-B-371.wav,al_emadi,1-72195-B-371,1.0216875,0.00013591604267297461,7.50626277923584,-0.007240391680206707,0.013558393979485599,-0.0014987457543611526,-0.024320822954177857,0.0010132202412933152,8.058666649597526e-06,7.425223350524902,-0.00012205720526933038,0.0037407107947539805,-1.5103021723916754e-05,-0.003853334137238562,0.0036292612785473496,0.013729992422893486,8.87981128692627,-0.0024701737375454353,0.10939655706800624,-1.1679829185595736e-05,-0.1328681915998459,0.11610872894525538,0.45541423098463346,9.703582763671875,-0.0023737687194363764,0.4459431516666509,-2.565034606050176e-06,-0.4840370208024978,0.43929033875465406,0.5307118018831505,10.73886489868164,-2.7064655800838517e-05,0.3405513016069899,1.0305586783943e-06,-0.36634091138839714,0.3771297991275795
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\1-51805-H-332.wav,Multiclass_Drone_Audio\unknown\1-51805-H-332.wav,al_emadi,1-51805-H-332,0.97525,0.9977261217295623,8.548635482788086,0.0009060615274885353,0.01917802007588235,-0.0012875657994300127,-0.019305506721138954,0.024767789989709854,0.0008304009036355116,8.348542213439941,-5.935658488400411e-06,0.0005538615369261327,-3.820940037257969e-06,-0.0006337374215945601,0.0006135675357654691,0.0005294982409649217,9.449512481689453,-3.4075442645440557e-06,0.0003132123465776853,2.011462129303254e-06,-0.0003786154993576929,0.0003500572347547859,0.0005029737977414031,10.06032657623291,1.9063008248295484e-06,0.00021602618766886723,-2.364934289289522e-06,-0.00022307928156806156,0.00022946485842112452,0.0004110053280958462,11.112308502197266,1.1367019341069967e-06,0.00013814632540221772,3.908426151610911e-07,-0.00014840058574918657,0.00014982993307057773
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\3-126113-A-262.wav,Multiclass_Drone_Audio\unknown\3-126113-A-262.wav,al_emadi,3-126113-A-262,0.97525,0.29223323272793494,7.330333232879639,0.0021296988740263393,0.10926277455123716,0.0022329362109303474,-0.08858661353588104,0.1015457808971405,0.596225074829326,7.331514358520508,0.0016289986062426572,0.15608866252566786,-0.0007533838506788015,-0.12317643314599991,0.1369735300540924,0.09410790455239954,8.379359245300293,-0.0001338029682476398,0.043918854420203976,8.697759039932862e-05,-0.03707784786820412,0.036771541461348534,0.016224494321789303,8.987878799438477,-9.169808817527918e-06,0.012904576517257266,4.3241248931735754e-05,-0.010058388113975525,0.010138020850718021,0.0012092935685502218,10.008679389953613,2.4903045124095784e-07,0.002492320155931367,1.0338728316128254e-05,-0.0019027510657906527,0.001913825492374599
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\2-28314-A-123.wav,Multiclass_Drone_Audio\unknown\2-28314-A-123.wav,al_emadi,2-28314-A-123,1.0216875,0.8976675262931202,8.886837005615234,-0.00010137460618062445,0.03961762611975234,0.001193278410937637,-0.05105668865144253,0.04975169375538828,0.04083670179180788,8.47424602508545,0.0001325731872922406,0.00844897439662633,-5.8100726164411753e-05,-0.009694917872548104,0.009296823851764212,0.020301045168949438,9.417922973632812,2.3758588115588783e-05,0.004219976109064286,1.2402277207002044e-05,-0.004728326853364706,0.004932915791869164,0.014527066614629073,9.414457321166992,-1.0549604774972931e-05,0.002526073833619743,3.311610453238245e-05,-0.0025502914329990746,0.0025752407731488352,0.02666766013149346,9.006677627563477,2.1937689325735337e-05,0.0024210641696593258,4.633926437236369e-06,-0.001893135905265808,0.0019579205196350816
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\3-164595-A-154.wav,Multiclass_Drone_Audio\unknown\3-164595-A-154.wav,al_emadi,3-164595-A-154,0.95975,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\2-128465-B-432.wav,Multiclass_Drone_Audio\unknown\2-128465-B-432.wav,al_emadi,2-128465-B-432,0.97525,0.2569084649088657,8.896556854248047,0.0017127586143218536,0.1931577619945242,0.007106405217200518,-0.24535903334617615,0.2438172698020935,0.1522503035946534,8.867080688476562,-0.004097822867583096,0.14864632240940656,0.0025456054136157036,-0.19578954577445984,0.18024243414402008,0.12519250698057277,9.911684036254883,-0.0008085881717751138,0.09549128080636127,-0.0007533470925409347,-0.1260315179824829,0.1188257746398449,0.41421431581216805,10.583077430725098,-0.00029681116972889117,0.1229191984800826,-0.00018277723575010896,-0.15122491121292114,0.14706624299287796,0.05143440870374006,11.637353897094727,-2.468121157322809e-05,0.030641839660745674,0.00024922878947108984,-0.03825211897492409,0.03763845786452294
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\2-91912-A-333.wav,Multiclass_Drone_Audio\unknown\2-91912-A-333.wav,al_emadi,2-91912-A-333,1.0216875,0.1437540160912434,7.982504844665527,-8.70230523094803e-06,0.03371691613892274,9.609150583855808e-05,-0.033982170000672336,0.032919349893927634,0.1932301779754649,6.367611885070801,-0.0004370719485319597,0.03908842735294109,-0.00013523736561182886,-0.023606800474226475,0.02234576977789404,0.27686672935951806,5.736573696136475,-0.0008246505536457403,0.033133273400594646,-5.6777571444399655e-05,-0.014077891409397124,0.012108490988612178,0.28908956251712986,5.726991653442383,3.040554055701361e-05,0.023965277522561307,2.6436173357069492e-06,-0.0052671262063086035,0.005163252586498858,0.09705951405664379,5.304969787597656,-2.4307339962941584e-06,0.009823278875208863,-4.696596988651436e-06,-0.0016835297457873822,0.0017783741233870388
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\5-260434-A-394.wav,Multiclass_Drone_Audio\unknown\5-260434-A-394.wav,al_emadi,5-260434-A-394,0.95975,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\1-19872-A-364.wav,Multiclass_Drone_Audio\unknown\1-19872-A-364.wav,al_emadi,1-19872-A-364,0.95975,0.5012179186868159,8.88028335571289,-0.010593597886131356,0.2356510328308888,-0.016388261690735817,-0.30109478533267975,0.27611424028873444,0.09505394841684799,8.869352340698242,-0.0014993517585669973,0.10271485870796473,-0.0048705467488616705,-0.12856395542621613,0.1325232833623886,0.18511770006668998,9.89138412475586,-0.0002604318541389975,0.10155240280479128,-0.0019887713715434074,-0.1292518138885498,0.13164428472518924,0.1432813834934504,10.821133613586426,0.0009408655550487784,0.06321761580656239,0.00032596458913758397,-0.07834363207221032,0.08178839981555945,0.07532904933619576,11.810911178588867,3.950492072494528e-05,0.032430604066242257,0.00014625058975070715,-0.041226305067539215,0.04097190871834755
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\5-156026-C-41.wav,Multiclass_Drone_Audio\unknown\5-156026-C-41.wav,al_emadi,5-156026-C-41,1.0216875,0.8727340943630293,8.93365478515625,4.6309105669608494e-05,0.011370594366201662,0.00013278989354148507,-0.014633869845420122,0.014736626204103239,0.03128906856466958,8.915303230285645,0.00021557451097033463,0.002142170811796172,0.0001829088432714343,-0.0024283798644319176,0.0029528322629630566,0.07498125587583265,9.932868003845215,7.604037639640091e-06,0.0023607253393773822,2.214615960838273e-06,-0.003027942311018705,0.0030264738947153092,0.019191697872150363,10.952020645141602,8.323561994992186e-06,0.0008451040342030892,-1.661266196606448e-06,-0.001085459114983678,0.0010942635592073205,0.001803883324318175,11.942550659179688,-1.3650067226759898e-07,0.00018329451299690767,1.3388562365435064e-06,-0.00023594532976858317,0.00023373149451799693
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\4-177243-A-320.wav,Multiclass_Drone_Audio\unknown\4-177243-A-320.wav,al_emadi,4-177243-A-320,1.0216875,0.419902553189184,7.654723167419434,0.0003551913538928252,0.015218271249805041,0.00010833103442564607,-0.01310924319550395,0.014439302496612074,0.07532542930328928,6.6935882568359375,0.0005318421696016931,0.006425360352263876,8.426027852692641e-05,-0.0035335687221959232,0.004568552225828172,0.26047719354235527,6.430270671844482,3.788705835607654e-05,0.008492106178718812,1.0988984286086634e-05,-0.004464898537844419,0.004856754001230002,0.18540131265408188,7.998112678527832,2.3895180936906294e-05,0.005069786135580193,2.34283754707576e-06,-0.002799980854615569,0.002892502443864943,0.05889351131108956,8.265503883361816,-6.060001508277943e-06,0.0020213461206620748,1.7854315501608653e-06,-0.000978518556803465,0.0009550391230732203
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\3-143933-A-383.wav,Multiclass_Drone_Audio\unknown\3-143933-A-383.wav,al_emadi,3-143933-A-383,1.0216875,0.49759106144361676,8.845294952392578,-0.0008223185050226512,0.02048429165535965,-0.000465067831100896,-0.025424793921411035,0.02445746585726739,0.027136830924374754,5.990267276763916,-0.00012589757061602544,0.00478590018705357,-1.80004644789733e-05,-0.0028187728486955164,0.002574707590974868,0.057227842363309404,5.889032363891602,-2.3438946872454252e-05,0.004924460261150952,2.434534690110013e-05,-0.0011297817109152675,0.0010939106112346053,0.3016284484878451,6.281299114227295,-0.000279341212304481,0.00799529148295642,-2.3030653210298624e-05,-0.0006532408122438937,0.0006156322255264969,0.11641581678085397,7.01202392578125,5.820445031020535e-06,0.0035159223183107964,-1.5556906873825938e-08,-0.0004328921088017523,0.000429858546704054
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\4-161099-B-471.wav,Multiclass_Drone_Audio\unknown\4-161099-B-471.wav,al_emadi,4-161099-B-471,1.0216875,0.4221990876945013,8.701245307922363,-0.001444341597742499,0.2823273931258542,-0.002050630748271942,-0.344215115904808,0.3396694928407675,0.33946092871292183,8.673707962036133,-0.008056792616413849,0.25303166671516075,-0.0023890140000730753,-0.3277570366859436,0.3000334709882737,0.18320401133565756,9.478410720825195,-0.0008835604805178874,0.1317295906512619,-0.0008212651591747999,-0.14989843666553498,0.1475498825311661,0.05030420893577529,10.464326858520508,-1.1839370550235569e-05,0.048846217868361526,-2.564997339504771e-05,-0.05629226565361023,0.05624013915657997,0.004831763321144044,11.412230491638184,3.1658395915500064e-06,0.01070908604594807,-4.1171006159856915e-05,-0.01228358130902052,0.01228829864412548
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\5-200329-C-84.wav,Multiclass_Drone_Audio\unknown\5-200329-C-84.wav,al_emadi,5-200329-C-84,0.95975,0.3794308898823034,8.007737159729004,-0.0001964752906061517,0.01448756796668585,0.00015865330351516604,-0.016763017512857914,0.015561058651655912,0.24388878067469447,7.749270915985107,8.209017423290615e-05,0.011615934456692328,0.00018844221631297842,-0.011176885105669498,0.011289348360151052,0.18674371676849033,8.075277328491211,0.00016158515893062916,0.007198730037714498,-2.9485577215382364e-06,-0.00537302466109395,0.005601732060313225,0.16252027206799155,8.652027130126953,4.929372297774591e-05,0.004753312375420174,-7.026870662230067e-06,-0.0028938852483406663,0.0028900411678478137,0.027416340606520262,9.60905647277832,-1.1935347871655415e-06,0.00138118967709778,-2.4719411158002913e-06,-0.0008317400934174657,0.0008206251659430563
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\5-259514-A-262.wav,Multiclass_Drone_Audio\unknown\5-259514-A-262.wav,al_emadi,5-259514-A-262,0.97525,0.8128346452975738,7.860939979553223,9.909586582029529e-05,0.038770935516377676,-0.00011746768723241985,-0.04055406153202057,0.03877492994070053,0.07480316840237271,5.903843879699707,-4.869677829394182e-05,0.011761504872810668,-0.00010139705409528688,-0.006771205458790064,0.007140779402107,0.056470197302683094,8.731954574584961,-0.00015500311221083407,0.007235469542206686,-0.00016812122339615598,-0.00713532161898911,0.006962045561522245,0.038154647422535395,9.922164916992188,-5.8638555632540605e-05,0.004209268231502641,-1.0485793609404936e-05,-0.004344768822193146,0.004206364043056965,0.017737341574835083,11.111719131469727,-6.994418102928056e-06,0.002030468941666181,1.3889093679608777e-06,-0.0022217790130525826,0.0021851570345461377
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\2-71162-A-12.wav,Multiclass_Drone_Audio\unknown\2-71162-A-12.wav,al_emadi,2-71162-A-12,0.97525,0.0031786604271337223,5.071737766265869,-0.0008157666621715017,0.01842963515990528,0.0004022158682346344,-0.0129637960344553,0.01210467517375946,0.0928576586465811,9.334321022033691,-0.007537180571316074,0.09942238324732403,-0.018531668931245804,-0.12931585311889648,0.12980957329273224,0.7071003346660845,10.038244247436523,-0.0037177348236128657,0.1948189606980024,-0.0033645668299868703,-0.26620203256607056,0.2589757889509201,0.19253436178290792,10.985225677490234,1.83861545947594e-05,0.07195189002898313,-0.00026791082927957177,-0.09284210577607155,0.09396524354815483,0.004328984477292828,11.777420043945312,-1.2149286639698721e-06,0.007632393622975999,-4.2987114284187555e-05,-0.00933614820241928,0.009661017172038558
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\3-145487-A-240.wav,Multiclass_Drone_Audio\unknown\3-145487-A-240.wav,al_emadi,3-145487-A-240,1.0216875,0.8298115534987468,8.170564651489258,8.930229804216502e-05,0.6310772183010529,0.0,-0.7169241726398468,0.7154521346092243,0.0852118178678494,7.676217079162598,0.0035002816884914523,0.2021983547238591,0.0,-0.19530887603759764,0.2032216653227807,0.06659588158229246,8.5028715133667,0.0004963233456291573,0.12663060910672633,0.0,-0.11254023313522339,0.11808923780918122,0.015284578640244724,9.583322525024414,-0.00012355435808755823,0.04292857237623201,0.0,-0.04129563495516776,0.0412925448268652,0.0030961684108665763,10.211578369140625,0.00019733690470078504,0.013666564162657307,0.0,-0.011285289004445075,0.011679252050817017
